Make_Year,Brand,Transmission,xMiles,Price,Owner_Count,Engine_cc,Fuel_Type,Color,Service_History,Accidents_Reported,Insurance_Valid,MileageCategory,Mileage
1998,Toyota,Automatic,24,"$8,114 ",2,"2,000",Petrol,White,Full,0,Yes,Between 20k and 30k,"24,000"
1998,Hyundai,Manual,13,"$3,170 ",2,"1,500",Petrol,White,Full,0,Yes,Between 10k and 20k,"12,570"
1998,Kia,Automatic,20,"$8,468 ",2,"5,000",Petrol,Gray,Full,0,Yes,Between 20k and 30k,"20,450"
1999,Nissan,Manual,23,"$5,369 ",2,"1,800",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"23,010"
1999,Chevrolet,Manual,25,"$6,627 ",2,"1,800",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"25,280"
1999,Honda,Automatic,23,"$6,962 ",2,"3,000",Petrol,White,Full,0,Yes,Between 20k and 30k,"22,870"
1999,BMW,Manual,18,"$8,427 ",2,"4,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"17,660"
1999,Ford,Manual,20,"$6,791 ",2,"2,500",Petrol,Red,Full,0,Yes,Between 10k and 20k,"19,850"
1999,Ford,Manual,18,"$5,647 ",2,"1,800",Petrol,Red,Full,0,Yes,Between 10k and 20k,"18,080"
1999,BMW,Manual,22,"$6,375 ",2,"2,500",Petrol,Black,Full,0,Yes,Between 20k and 30k,"22,300"
2000,BMW,Manual,16,"$6,654 ",2,"2,500",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"16,330"
2000,Nissan,Manual,12,"$3,586 ",2,"1,500",Petrol,Red,Full,0,Yes,Between 10k and 20k,"11,540"
2000,Toyota,Manual,12,"$8,460 ",2,"4,000",Petrol,White,Full,0,Yes,Between 10k and 20k,"12,460"
2000,BMW,Manual,20,"$4,672 ",2,800,Petrol,White,Full,0,Yes,Between 20k and 30k,"20,010"
2000,Ford,Automatic,19,"$4,870 ",2,"1,500",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"18,750"
2000,Volkswagen,Manual,9,"$2,570 ",2,"1,200",Petrol,Black,Full,0,Yes,Less than 10k,"8,550"
2001,Volkswagen,Automatic,26,"$7,384 ",2,"3,000",Petrol,Black,Full,0,Yes,Between 20k and 30k,"25,550"
2001,Volkswagen,Automatic,20,"$4,324 ",2,800,Petrol,White,Full,0,Yes,Between 20k and 30k,"20,340"
2001,Hyundai,Manual,23,"$6,702 ",2,"3,000",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"22,640"
2002,Ford,Automatic,20,"$9,440 ",2,"4,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"19,600"
2002,Nissan,Manual,16,"$8,177 ",2,"5,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"16,400"
2002,Honda,Manual,15,"$6,357 ",2,"2,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"15,330"
2003,Volkswagen,Manual,17,"$3,876 ",2,"1,200",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"16,710"
2003,Toyota,Manual,15,"$7,506 ",2,"3,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"15,400"
2003,Hyundai,Automatic,13,"$8,681 ",2,"5,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"12,910"
2003,Volkswagen,Automatic,25,"$5,628 ",2,"1,000",Petrol,White,Full,0,Yes,Between 20k and 30k,"24,690"
2003,Toyota,Automatic,15,"$3,873 ",2,"1,500",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"14,740"
2004,Toyota,Automatic,15,"$4,368 ",2,"1,500",Petrol,White,Full,0,Yes,Between 10k and 20k,"14,850"
2004,Hyundai,Manual,18,"$4,632 ",2,"1,800",Petrol,Red,Full,0,Yes,Between 10k and 20k,"17,670"
2004,Hyundai,Manual,21,"$4,997 ",2,"1,000",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"21,210"
2004,Chevrolet,Manual,25,"$5,829 ",2,"1,200",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"24,770"
2004,Honda,Manual,19,"$5,511 ",2,"1,000",Petrol,White,Full,0,Yes,Between 10k and 20k,"19,390"
2004,Hyundai,Automatic,15,"$4,204 ",2,"1,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"15,030"
2005,Nissan,Automatic,12,"$4,626 ",2,"1,000",Petrol,Red,Full,0,Yes,Between 10k and 20k,"12,230"
2005,Hyundai,Manual,15,"$4,762 ",2,"1,200",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"15,270"
2005,Chevrolet,Automatic,15,"$7,256 ",2,"3,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"15,080"
2006,Honda,Automatic,24,"$7,752 ",2,800,Petrol,Black,Full,0,Yes,Between 20k and 30k,"24,450"
2006,Toyota,Manual,18,"$8,384 ",2,"3,000",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"17,770"
2006,Toyota,Automatic,25,"$8,780 ",2,"2,000",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"25,090"
2006,Nissan,Automatic,24,"$6,062 ",2,"2,000",Petrol,White,Full,0,Yes,Between 20k and 30k,"23,550"
2006,Toyota,Manual,20,"$6,379 ",2,"1,200",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"20,480"
2007,Honda,Manual,12,"$4,860 ",2,800,Petrol,White,Full,0,Yes,Between 10k and 20k,"12,090"
2007,Kia,Manual,22,"$6,034 ",2,800,Petrol,White,Full,0,Yes,Between 20k and 30k,"22,210"
2007,Honda,Automatic,16,"$8,475 ",2,"2,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"16,330"
2007,Kia,Automatic,17,"$5,728 ",2,"1,200",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"17,340"
2007,Nissan,Automatic,26,"$5,430 ",2,"1,000",Petrol,Gray,Full,0,Yes,Between 20k and 30k,"26,080"
2008,Nissan,Manual,26,"$7,666 ",2,"1,200",Petrol,White,Full,0,Yes,Between 20k and 30k,"25,770"
2008,Nissan,Manual,22,"$7,068 ",2,"1,800",Petrol,Red,Full,0,Yes,Between 20k and 30k,"22,110"
2008,Nissan,Manual,16,"$4,948 ",2,"1,800",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"15,920"
2008,Hyundai,Manual,23,"$5,611 ",2,"1,800",Petrol,White,Full,0,Yes,Between 20k and 30k,"23,430"
2008,Hyundai,Automatic,24,"$8,216 ",2,"1,800",Petrol,White,Full,0,Yes,Between 20k and 30k,"23,720"
2008,Toyota,Manual,13,"$3,322 ",2,800,Petrol,Blue,Full,0,Yes,Between 10k and 20k,"13,130"
2008,Chevrolet,Manual,18,"$8,583 ",2,"1,800",Petrol,Red,Full,0,Yes,Between 10k and 20k,"18,350"
2008,Kia,Manual,20,"$4,376 ",2,800,Petrol,Black,Full,0,Yes,Between 10k and 20k,"19,910"
2008,Nissan,Manual,20,"$6,554 ",2,"1,800",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"19,610"
2008,Nissan,Manual,15,"$5,240 ",2,800,Petrol,Blue,Full,0,Yes,Between 10k and 20k,"15,420"
2009,Toyota,Manual,15,"$3,264 ",2,800,Petrol,Black,Full,0,Yes,Between 10k and 20k,"14,880"
2009,Ford,Manual,13,"$4,336 ",2,"1,200",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"12,580"
2009,Honda,Manual,11,"$3,258 ",2,800,Petrol,Silver,Full,0,Yes,Between 10k and 20k,"11,190"
2009,Volkswagen,Manual,20,"$8,334 ",2,"1,800",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"20,150"
2009,Honda,Manual,26,"$8,242 ",2,"1,200",Petrol,Gray,Full,0,Yes,Between 20k and 30k,"26,300"
2009,Toyota,Manual,25,"$6,028 ",2,"1,800",Petrol,Gray,Full,0,Yes,Between 20k and 30k,"25,290"
2009,Volkswagen,Automatic,19,"$5,335 ",2,"1,800",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"18,960"
2009,BMW,Manual,17,"$7,610 ",2,"2,000",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"17,370"
2009,Hyundai,Manual,20,"$6,953 ",2,"1,200",Petrol,Black,Full,0,Yes,Between 20k and 30k,"20,490"
2009,BMW,Manual,14,"$3,201 ",2,800,Petrol,Red,Full,0,Yes,Between 10k and 20k,"13,500"
2009,Honda,Manual,10,"$5,527 ",2,"1,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"10,230"
2009,Volkswagen,Manual,13,"$5,172 ",2,800,Petrol,White,Full,0,Yes,Between 10k and 20k,"12,710"
2009,Honda,Automatic,20,"$5,737 ",2,"1,500",Petrol,Red,Full,0,Yes,Between 20k and 30k,"20,030"
2010,Volkswagen,Automatic,19,"$6,333 ",2,"1,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"18,750"
2010,Chevrolet,Automatic,16,"$6,447 ",2,"2,500",Petrol,White,Full,0,Yes,Between 10k and 20k,"15,590"
2010,Volkswagen,Automatic,16,"$6,360 ",2,"1,000",Petrol,Red,Full,0,Yes,Between 10k and 20k,"16,120"
2010,Hyundai,Automatic,15,"$7,658 ",2,"2,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"15,300"
2010,Toyota,Manual,16,"$7,918 ",2,"2,500",Petrol,White,Full,0,Yes,Between 10k and 20k,"16,470"
2010,Toyota,Manual,12,"$5,447 ",2,"1,500",Petrol,White,Full,0,Yes,Between 10k and 20k,"12,170"
2010,Ford,Manual,14,"$7,846 ",2,"2,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"14,100"
2010,Kia,Manual,23,"$5,399 ",2,"1,000",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"23,390"
2010,Ford,Automatic,25,"$9,801 ",2,"2,500",Petrol,Red,Full,0,Yes,Between 20k and 30k,"25,300"
2011,Hyundai,Automatic,14,"$5,257 ",2,"1,200",Petrol,White,Full,0,Yes,Between 10k and 20k,"13,880"
2011,Hyundai,Manual,11,"$6,271 ",2,"2,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"10,870"
2011,Kia,Manual,19,"$9,065 ",2,"1,500",Petrol,Red,Full,0,Yes,Between 10k and 20k,"19,440"
2011,Toyota,Automatic,14,"$4,139 ",2,800,Petrol,Silver,Full,0,Yes,Between 10k and 20k,"14,330"
2011,Chevrolet,Manual,9,"$6,332 ",2,"2,500",Petrol,Black,Full,0,Yes,Less than 10k,"9,320"
2011,Toyota,Automatic,15,"$7,723 ",2,"1,800",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"15,010"
2011,Toyota,Manual,10,"$6,781 ",2,"2,500",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"10,200"
2011,Volkswagen,Manual,21,"$8,943 ",2,"2,500",Petrol,Red,Full,0,Yes,Between 20k and 30k,"21,040"
2011,Nissan,Manual,19,"$5,534 ",2,"2,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"18,610"
2011,Ford,Manual,13,"$7,450 ",2,"1,800",Petrol,White,Full,0,Yes,Between 10k and 20k,"13,100"
2011,Chevrolet,Manual,10,"$7,838 ",2,"3,000",Petrol,Red,Full,0,Yes,Between 10k and 20k,"10,170"
2011,Toyota,Manual,23,"$7,424 ",2,"1,800",Petrol,Black,Full,0,Yes,Between 20k and 30k,"22,820"
2012,Chevrolet,Manual,14,"$5,737 ",2,800,Petrol,Gray,Full,0,Yes,Between 10k and 20k,"14,000"
2012,Hyundai,Manual,20,"$7,574 ",2,"1,500",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"20,070"
2012,Honda,Manual,20,"$8,414 ",2,"2,500",Petrol,Black,Full,0,Yes,Between 10k and 20k,"19,990"
2012,Chevrolet,Automatic,20,"$8,844 ",2,"3,000",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"20,060"
2012,Hyundai,Automatic,15,"$4,074 ",2,"1,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"15,140"
2012,Kia,Manual,15,"$8,431 ",2,"2,500",Petrol,White,Full,0,Yes,Between 10k and 20k,"15,300"
2012,Hyundai,Manual,21,"$9,493 ",2,"3,000",Petrol,Red,Full,0,Yes,Between 20k and 30k,"21,410"
2012,Hyundai,Manual,21,"$6,202 ",2,"2,000",Petrol,White,Full,0,Yes,Between 20k and 30k,"21,120"
2012,Kia,Manual,18,"$6,402 ",2,"1,800",Petrol,Red,Full,0,Yes,Between 10k and 20k,"18,380"
2012,BMW,Manual,17,"$5,614 ",2,"1,800",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"17,110"
2013,Volkswagen,Manual,13,"$7,152 ",2,"2,000",Petrol,Red,Full,0,Yes,Between 10k and 20k,"13,310"
2014,Chevrolet,Manual,26,"$9,626 ",2,"3,000",Petrol,Red,Full,0,Yes,Between 20k and 30k,"25,730"
2014,Nissan,Manual,17,"$6,944 ",2,"3,000",Petrol,Red,Full,0,Yes,Between 10k and 20k,"17,360"
2014,Toyota,Manual,11,"$5,695 ",2,"1,500",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"10,980"
2014,Nissan,Automatic,13,"$8,014 ",2,"3,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"13,190"
2014,Ford,Manual,18,"$8,858 ",2,"2,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"18,160"
2015,Hyundai,Automatic,12,"$7,282 ",2,"1,800",Petrol,Red,Full,0,Yes,Between 10k and 20k,"12,470"
2015,Hyundai,Manual,17,"$7,842 ",2,"1,500",Petrol,Black,Full,0,Yes,Between 10k and 20k,"16,830"
2015,Ford,Manual,18,"$8,735 ",2,"2,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"18,400"
2015,Hyundai,Automatic,18,"$5,446 ",2,"1,000",Petrol,White,Full,0,Yes,Between 10k and 20k,"17,670"
2015,Hyundai,Manual,15,"$8,426 ",2,"1,800",Petrol,Black,Full,0,Yes,Between 10k and 20k,"15,180"
2015,Toyota,Automatic,21,"$8,036 ",2,"1,500",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"20,950"
2015,Volkswagen,Automatic,12,"$9,616 ",2,"5,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"11,750"
2016,BMW,Manual,15,"$9,528 ",2,"2,500",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"15,290"
2016,Volkswagen,Automatic,28,"$7,873 ",2,"1,200",Petrol,Black,Full,0,Yes,Between 20k and 30k,"27,760"
2016,Hyundai,Automatic,18,"$8,483 ",2,"1,500",Petrol,Black,Full,0,Yes,Between 10k and 20k,"18,020"
2016,Toyota,Manual,21,"$9,083 ",2,"2,500",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"21,400"
2016,Volkswagen,Manual,8,"$5,925 ",2,"1,200",Petrol,Red,Full,0,Yes,Less than 10k,"8,130"
2017,Ford,Automatic,12,"$6,147 ",2,"1,500",Petrol,Red,Full,0,Yes,Between 10k and 20k,"11,630"
2017,Honda,Manual,11,"$8,003 ",2,"2,500",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"11,010"
2017,Honda,Manual,25,"$8,550 ",2,"1,200",Petrol,White,Full,0,Yes,Between 20k and 30k,"25,310"
2017,Nissan,Manual,20,"$8,035 ",2,"1,800",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"19,630"
2017,Hyundai,Automatic,15,"$6,847 ",2,"1,800",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"15,200"
2017,Kia,Automatic,10,"$6,639 ",2,"1,800",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"10,230"
2017,Honda,Automatic,14,"$7,225 ",2,"1,200",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"13,880"
2017,Toyota,Manual,18,"$5,463 ",2,"1,500",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"17,830"
2017,Volkswagen,Manual,18,"$6,731 ",2,"1,200",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"18,440"
2017,Chevrolet,Manual,23,"$6,268 ",2,"1,200",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"22,950"
2017,Chevrolet,Automatic,10,"$8,232 ",2,"2,000",Petrol,Blue,Full,0,Yes,Less than 10k,"9,710"
2018,Toyota,Manual,12,"$7,112 ",2,"1,500",Petrol,Black,Full,0,Yes,Between 10k and 20k,"12,370"
2018,Kia,Manual,5,"$5,447 ",2,"1,500",Petrol,White,Full,0,Yes,Less than 10k,"5,000"
2018,Ford,Manual,21,"$7,831 ",2,"1,200",Petrol,Black,Full,0,Yes,Between 20k and 30k,"21,350"
2018,Hyundai,Automatic,7,"$4,486 ",2,"1,000",Petrol,Black,Full,0,Yes,Less than 10k,"7,350"
2018,Honda,Manual,13,"$9,132 ",2,"2,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"13,490"
2018,Ford,Manual,13,"$6,607 ",2,"2,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"12,590"
2018,Chevrolet,Manual,19,"$6,032 ",2,"1,200",Petrol,Red,Full,0,Yes,Between 10k and 20k,"19,420"
2019,Toyota,Manual,14,"$6,689 ",2,"2,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"14,190"
2019,Honda,Manual,24,"$9,693 ",2,"1,800",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"23,660"
2019,Nissan,Automatic,6,"$6,935 ",2,"1,800",Petrol,White,Full,0,Yes,Less than 10k,"5,660"
2019,Kia,Manual,19,"$8,528 ",2,"3,000",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"19,390"
2019,Hyundai,Manual,24,"$7,524 ",2,"1,200",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"24,280"
2020,Toyota,Manual,17,"$7,717 ",2,"2,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"16,550"
2020,Honda,Automatic,9,"$5,375 ",2,"1,800",Petrol,Black,Full,0,Yes,Less than 10k,"9,410"
2020,BMW,Manual,13,"$9,991 ",2,"2,000",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"12,860"
2020,Hyundai,Manual,24,"$8,646 ",2,"2,500",Petrol,Black,Full,0,Yes,Between 20k and 30k,"23,760"
2020,Ford,Manual,21,"$9,054 ",2,"1,500",Petrol,White,Full,0,Yes,Between 20k and 30k,"20,530"
2020,Volkswagen,Manual,19,"$9,943 ",2,"4,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"19,150"
2020,Volkswagen,Manual,18,"$6,264 ",2,"1,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"18,010"
2020,Hyundai,Automatic,14,"$5,829 ",2,"1,800",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"13,560"
2020,Honda,Manual,15,"$7,827 ",2,"1,800",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"14,600"
2021,Nissan,Automatic,16,"$6,901 ",2,"1,500",Petrol,Red,Full,0,Yes,Between 10k and 20k,"15,970"
2021,Kia,Manual,23,"$7,025 ",2,800,Petrol,Blue,Full,0,Yes,Between 20k and 30k,"22,510"
2021,Toyota,Manual,9,"$4,848 ",2,"1,200",Petrol,Blue,Full,0,Yes,Less than 10k,"9,470"
2021,Ford,Manual,20,"$8,760 ",2,"1,500",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"19,980"
2021,Nissan,Automatic,15,"$8,699 ",2,"2,500",Petrol,Black,Full,0,Yes,Between 10k and 20k,"15,340"
2021,BMW,Manual,16,"$9,028 ",2,"2,000",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"16,070"
2021,Kia,Automatic,28,"$7,946 ",2,"1,200",Petrol,Red,Full,0,Yes,Between 20k and 30k,"27,810"
2021,Honda,Manual,22,"$8,415 ",2,"1,200",Petrol,Red,Full,0,Yes,Between 20k and 30k,"22,090"
2021,Chevrolet,Manual,18,"$7,885 ",2,"1,200",Petrol,Red,Full,0,Yes,Between 10k and 20k,"18,210"
2021,BMW,Manual,17,"$9,340 ",2,"2,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"16,750"
2022,Honda,Manual,17,"$8,983 ",2,"1,800",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"17,250"
2022,Chevrolet,Automatic,23,"$6,903 ",2,800,Petrol,White,Full,0,Yes,Between 20k and 30k,"23,410"
2022,BMW,Automatic,21,"$9,023 ",2,"1,500",Petrol,Red,Full,0,Yes,Between 20k and 30k,"21,480"
2022,Chevrolet,Automatic,17,"$9,172 ",2,"2,000",Petrol,Red,Full,0,Yes,Between 10k and 20k,"17,340"
2022,Hyundai,Manual,15,"$7,216 ",2,"2,000",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"14,580"
2022,Nissan,Automatic,16,"$8,728 ",2,"2,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"15,740"
2022,BMW,Manual,22,"$9,221 ",2,"2,500",Petrol,Red,Full,0,Yes,Between 20k and 30k,"21,560"
2022,Volkswagen,Manual,6,"$7,475 ",2,"2,000",Petrol,White,Full,0,Yes,Less than 10k,"6,110"
2022,Honda,Automatic,15,"$8,757 ",2,"1,800",Petrol,Red,Full,0,Yes,Between 10k and 20k,"14,900"
2022,Chevrolet,Automatic,21,"$7,829 ",2,"1,500",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"20,630"
2023,Honda,Manual,19,"$9,765 ",2,"3,000",Petrol,White,Full,0,Yes,Between 10k and 20k,"18,600"
2023,Kia,Automatic,19,"$8,377 ",2,"1,200",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"18,610"
2023,BMW,Manual,20,"$9,089 ",2,"2,500",Petrol,Black,Full,0,Yes,Between 20k and 30k,"20,320"
2023,Toyota,Manual,16,"$7,307 ",2,"1,200",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"15,580"
2023,Chevrolet,Manual,17,"$8,156 ",2,"1,800",Petrol,White,Full,0,Yes,Between 10k and 20k,"16,640"
2023,Hyundai,Manual,27,"$7,373 ",2,800,Petrol,White,Full,0,Yes,Between 20k and 30k,"26,950"
2023,Volkswagen,Automatic,20,"$8,440 ",2,"1,800",Petrol,White,Full,0,Yes,Between 10k and 20k,"19,910"
2023,Toyota,Manual,17,"$9,832 ",2,"2,500",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"16,880"
1995,Honda,Manual,25,"$4,519 ",3,"1,500",Petrol,Black,Full,0,Yes,Between 20k and 30k,"25,490"
1995,Kia,Automatic,20,"$6,278 ",3,"3,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"19,550"
1995,Toyota,Manual,13,"$4,143 ",3,"2,500",Petrol,Red,Full,0,Yes,Between 10k and 20k,"13,160"
1995,Ford,Manual,18,"$5,438 ",3,"2,500",Petrol,Black,Full,0,Yes,Between 10k and 20k,"17,760"
1995,Chevrolet,Automatic,7,"$2,039 ",3,"2,000",Petrol,Black,Full,0,Yes,Less than 10k,"7,320"
1996,Ford,Manual,17,"$3,493 ",3,"1,000",Petrol,White,Full,0,Yes,Between 10k and 20k,"16,650"
1996,Nissan,Automatic,18,"$4,998 ",3,"1,800",Petrol,Black,Full,0,Yes,Between 10k and 20k,"17,930"
1996,Volkswagen,Automatic,13,"$8,168 ",3,"5,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"13,000"
1996,Chevrolet,Manual,12,"$3,804 ",3,"1,800",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"12,060"
1997,Nissan,Automatic,18,"$4,178 ",3,"1,800",Petrol,Red,Full,0,Yes,Between 10k and 20k,"18,030"
1997,Ford,Automatic,9,"$8,945 ",3,"5,000",Petrol,Silver,Full,0,Yes,Less than 10k,"8,500"
1997,Volkswagen,Manual,24,"$7,397 ",3,"3,000",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"23,560"
1997,Chevrolet,Manual,22,"$3,344 ",3,800,Petrol,Silver,Full,0,Yes,Between 20k and 30k,"22,440"
1997,BMW,Automatic,29,"$4,769 ",3,800,Petrol,Red,Full,0,Yes,Between 20k and 30k,"28,930"
1997,Ford,Automatic,30,"$5,477 ",3,"1,500",Petrol,White,Full,0,Yes,Between 20k and 30k,"29,690"
1998,Nissan,Automatic,16,"$4,634 ",3,"1,000",Petrol,Red,Full,0,Yes,Between 10k and 20k,"16,160"
1998,Kia,Automatic,25,"$3,196 ",3,800,Petrol,Black,Full,0,Yes,Between 20k and 30k,"25,470"
1998,Chevrolet,Automatic,20,"$4,425 ",3,"1,000",Petrol,White,Full,0,Yes,Between 10k and 20k,"20,000"
1998,Nissan,Manual,13,"$4,816 ",3,"1,200",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"13,040"
1998,Ford,Automatic,11,"$8,225 ",3,"5,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"10,830"
1998,Kia,Manual,22,"$7,653 ",3,"2,500",Petrol,Red,Full,0,Yes,Between 20k and 30k,"21,960"
1998,BMW,Automatic,22,"$3,479 ",3,800,Petrol,Blue,Full,0,Yes,Between 20k and 30k,"21,830"
1998,Honda,Automatic,13,"$2,883 ",3,"1,200",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"13,380"
1998,Toyota,Manual,17,"$4,033 ",3,"1,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"17,490"
1999,Nissan,Automatic,13,"$1,366 ",3,"1,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"12,560"
1999,Ford,Manual,18,"$4,220 ",3,"1,800",Petrol,White,Full,0,Yes,Between 10k and 20k,"18,190"
1999,Toyota,Automatic,16,"$2,551 ",3,"1,200",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"16,430"
1999,Ford,Manual,19,"$3,772 ",3,"1,800",Petrol,Black,Full,0,Yes,Between 10k and 20k,"18,820"
1999,Hyundai,Automatic,28,"$4,542 ",3,"1,200",Petrol,Gray,Full,0,Yes,Between 20k and 30k,"27,550"
1999,Honda,Automatic,19,"$4,662 ",3,"1,200",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"19,050"
1999,Toyota,Automatic,23,"$8,827 ",3,"4,000",Petrol,Gray,Full,0,Yes,Between 20k and 30k,"23,100"
1999,Toyota,Automatic,12,"$3,150 ",3,"2,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"12,360"
2000,Volkswagen,Manual,15,"$7,064 ",3,"5,000",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"15,000"
2000,Toyota,Manual,5,"$3,615 ",3,"1,800",Petrol,Black,Full,0,Yes,Less than 10k,"5,000"
2000,Chevrolet,Automatic,15,"$6,085 ",3,"2,500",Petrol,Blue,Full,0,Yes,Between 10k and 20k,"14,990"
2000,Hyundai,Automatic,22,"$7,624 ",3,"4,000",Petrol,Red,Full,0,Yes,Between 20k and 30k,"21,610"
2000,Ford,Manual,20,"$4,589 ",3,"1,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"19,550"
2000,BMW,Automatic,25,"$4,520 ",3,"1,200",Petrol,Silver,Full,0,Yes,Between 20k and 30k,"25,140"
2000,Kia,Manual,19,"$6,622 ",3,"3,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"19,440"
2000,Chevrolet,Manual,18,"$3,396 ",3,"3,000",Petrol,Gray,Full,0,Yes,Between 10k and 20k,"18,350"
2000,Honda,Manual,13,"$6,534 ",3,"3,000",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"13,370"
2000,Honda,Manual,24,"$7,296 ",3,"2,500",Petrol,Blue,Full,0,Yes,Between 20k and 30k,"23,780"
2001,Toyota,Automatic,11,"$4,234 ",3,"1,800",Petrol,Silver,Full,0,Yes,Between 10k and 20k,"11,050"
2001,Kia,Manual,17,"$2,363 ",3,"1,000",Petrol,Black,Full,0,Yes,Between 10k and 20k,"16,830"
2001,BMW,Manual,31,"$9,804 ",3,"4,000",Petrol,White,Full,0,Yes,More than 30k,"30,960"
